projectName,address,unitSold,area,typeOfArea,transactedPrice,unitPricePSM,unitPricePSF,saleDate,propertyType,tenure,completionDate,typeOfSale,purchaserAddressIndicator,postalDistrict,postalSector,postalCode,planningRegion,planningArea
URBAN VISTA,4 Tanah Merah Kechil Link  #05-07 ,1,79,Strata,1098000,13899,1291,13-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465418,East Region,Bedok
URBAN VISTA,4 Tanah Merah Kechil Link  #13-05 ,1,100,Strata,1068000,10680,992,3-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465418,East Region,Bedok
URBAN VISTA,6 Tanah Merah Kechil Link  #13-12 ,1,78,Strata,866000,11103,1031,21-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465419,East Region,Bedok
URBAN VISTA,6 Tanah Merah Kechil Link  #13-10 ,1,116,Strata,1300000,11207,1041,17-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465419,East Region,Bedok
URBAN VISTA,8 Tanah Merah Kechil Link  #13-14 ,1,80,Strata,861000,10763,1000,19-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465420,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #09-17 ,1,79,Strata,1138000,14405,1338,29-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #05-17 ,1,79,Strata,1070000,13544,1258,17-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #13-20 ,1,78,Strata,868000,11128,1034,18-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #06-18 ,1,79,Strata,1088000,13772,1279,19-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #07-17 ,1,79,Strata,1088000,13772,1279,3-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #05-18 ,1,79,Strata,1072000,13570,1261,5-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #04-18 ,1,79,Strata,1058000,13392,1244,3-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465421,East Region,Bedok
URBAN VISTA,10 Tanah Merah Kechil Link  #02-18 ,1,79,Strata,1035000,13101,1217,29-May-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465421,East Region,Bedok
URBAN VISTA,12 Tanah Merah Kechil Link  #12-24 ,1,79,Strata,1080000,13671,1270,29-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465422,East Region,Bedok
URBAN VISTA,12 Tanah Merah Kechil Link  #13-24 ,1,79,Strata,1080000,13671,1270,27-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465422,East Region,Bedok
URBAN VISTA,12 Tanah Merah Kechil Link  #14-21 ,1,78,Strata,866000,11103,1031,11-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465422,East Region,Bedok
URBAN VISTA,12 Tanah Merah Kechil Link  #04-24 ,1,79,Strata,1060000,13418,1247,24-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465422,East Region,Bedok
URBAN VISTA,12 Tanah Merah Kechil Link  #02-24 ,1,79,Strata,1038000,13139,1221,22-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465422,East Region,Bedok
URBAN VISTA,14 Tanah Merah Kechil Link  #15-27 ,1,108,Strata,1180000,10926,1015,13-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465423,East Region,Bedok
URBAN VISTA,16 Tanah Merah Kechil Link  #02-29 ,1,74,Strata,1076563,14548,1352,17-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465424,East Region,Bedok
URBAN VISTA,16 Tanah Merah Kechil Link  #14-29 ,1,124,Strata,1450000,11694,1086,21-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465424,East Region,Bedok
URBAN VISTA,16 Tanah Merah Kechil Link  #14-34 ,1,124,Strata,1498000,12081,1122,25-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465424,East Region,Bedok
URBAN VISTA,18 Tanah Merah Kechil Link  #15-35 ,1,98,Strata,1100000,11224,1043,17-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465425,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #05-40 ,1,79,Strata,1080000,13671,1270,15-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #11-40 ,1,79,Strata,1088000,13772,1279,7-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #10-40 ,1,79,Strata,1098000,13899,1291,14-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #04-40 ,1,79,Strata,1055000,13354,1241,28-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #10-39 ,1,91,Strata,1220000,13407,1246,7-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #14-41 ,1,97,Strata,1088000,11216,1042,10-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #02-40 ,1,79,Strata,1038000,13139,1221,10-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #13-40 ,1,79,Strata,1100000,13924,1294,14-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #11-39 ,1,91,Strata,1188000,13055,1213,14-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #04-39 ,1,97,Strata,1298000,13381,1243,21-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465426,East Region,Bedok
URBAN VISTA,20 Tanah Merah Kechil Link  #02-39 ,1,97,Strata,1278000,13175,1224,28-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465426,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #09-46 ,1,97,Strata,1376129,14187,1318,22-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #08-46 ,1,97,Strata,1410000,14536,1350,24-Jan-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #03-46 ,1,97,Strata,1314720,13554,1259,28-Feb-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #01-46 ,1,105,Strata,1380000,13143,1221,3-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #13-46 ,1,97,Strata,1375000,14175,1317,17-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #14-43 ,1,104,Strata,1080000,10385,965,27-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #10-45 ,1,102,Strata,1408000,13804,1282,31-Mar-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #04-45 ,1,102,Strata,1350000,13235,1230,2-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #10-46 ,1,91,Strata,1220000,13407,1246,8-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #14-44 ,1,97,Strata,1088000,11216,1042,11-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #02-46 ,1,97,Strata,1270000,13093,1216,14-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #11-46 ,1,91,Strata,1190000,13077,1215,14-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #09-45 ,1,102,Strata,1402000,13745,1277,16-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #07-45 ,1,102,Strata,1360000,13333,1239,17-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #11-45 ,1,102,Strata,1400000,13725,1275,17-Apr-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,HDB,16,46,465427,East Region,Bedok
URBAN VISTA,22 Tanah Merah Kechil Link  #13-45 ,1,102,Strata,1388000,13608,1264,2-May-14,Condominium,99 Yrs From 05/11/2012,Uncompleted,New Sale,Private,16,46,465427,East Region,Bedok
ECO,283 Bedok South Avenue 3  #15-43 ,1,108,Strata,1703080,15769,1465,25-Feb-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465460,East Region,Bedok
ECO,283 Bedok South Avenue 3  #15-42 ,1,108,Strata,1550000,14352,1333,19-Nov-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465460,East Region,Bedok
ECO,273 Bedok South Avenue 3  #06-14 ,1,59,Strata,883140,14968,1391,21-Feb-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #06-15 ,1,59,Strata,991900,16812,1562,27-Mar-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #05-15 ,1,59,Strata,966700,16385,1522,24-Apr-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #12-16 ,1,59,Strata,989590,16773,1558,30-May-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #08-16 ,1,59,Strata,823300,13954,1296,11-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #07-14 ,1,59,Strata,774940,13135,1220,20-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #09-16 ,1,59,Strata,790000,13390,1244,10-Nov-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #04-14 ,1,59,Strata,777250,13174,1224,18-Nov-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465490,East Region,Bedok
ECO,273 Bedok South Avenue 3  #10-16 ,1,59,Strata,813136,13782,1280,12-Dec-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465490,East Region,Bedok
ECO,275 Bedok South Avenue 3  #08-24 ,1,59,Strata,900000,15254,1417,30-Jun-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #08-23 ,1,59,Strata,978260,16581,1540,15-Aug-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #09-23 ,1,59,Strata,931299,15785,1466,18-Aug-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #09-24 ,1,59,Strata,943303,15988,1485,18-Aug-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #10-24 ,1,59,Strata,850255,14411,1339,9-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #07-26 ,1,57,Strata,782140,13722,1275,10-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #03-24 ,1,59,Strata,769217,13038,1211,10-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #11-23 ,1,59,Strata,816800,13844,1286,16-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #10-23 ,1,59,Strata,815000,13814,1283,17-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #11-24 ,1,59,Strata,856950,14525,1349,22-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #08-17 ,1,59,Strata,809800,13725,1275,22-Sep-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #09-17 ,1,59,Strata,826730,14012,1302,3-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #08-26 ,1,57,Strata,777570,13642,1267,10-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #08-20 ,1,57,Strata,775660,13608,1264,15-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #07-23 ,1,59,Strata,786500,13331,1238,17-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #05-24 ,1,59,Strata,778400,13193,1226,21-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #06-24 ,1,59,Strata,799800,13556,1259,21-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #06-18 ,1,59,Strata,833300,14124,1312,21-Oct-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #02-18 ,1,59,Strata,804670,13638,1267,4-Nov-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #10-17 ,1,59,Strata,804800,13641,1267,19-Nov-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,HDB,16,46,465491,East Region,Bedok
ECO,275 Bedok South Avenue 3  #11-17 ,1,59,Strata,800000,13559,1260,9-Dec-14,Condominium,99 Yrs From 14/05/2012,Uncompleted,New Sale,Private,16,46,465491,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #12-14 ,1,134,Strata,1921900,14343,1332,24-Jan-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #11-14 ,1,140,Strata,1955900,13971,1298,20-Jun-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #08-14 ,1,134,Strata,1880100,14031,1303,29-Sep-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #14-14 ,1,134,Strata,1942700,14498,1347,29-Sep-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #07-14 ,1,140,Strata,1914100,13672,1270,28-Nov-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,HDB,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,20 Bedok North Drive  #05-14 ,1,140,Strata,1893300,13524,1256,18-Dec-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465496,East Region,Bedok
BEDOK RESIDENCES,22 Bedok North Drive  #04-20 ,1,145,Strata,1916000,13214,1228,15-Jan-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465497,East Region,Bedok
BEDOK RESIDENCES,22 Bedok North Drive  #05-20 ,1,138,Strata,1929500,13982,1299,28-Nov-14,Apartment,99 Yrs From 21/11/2011,Uncompleted,New Sale,Private,16,46,465497,East Region,Bedok
OPTIMA @ TANAH MERAH,82 Tanah Merah Kechil Avenue  #12-09 ,1,102,Strata,1230000,12059,1120,12-Nov-14,Condominium,99 Yrs From 09/12/2008,2012,Resale,Private,16,46,465515,East Region,Bedok
OPTIMA @ TANAH MERAH,86 Tanah Merah Kechil Avenue  #14-15 ,1,216,Strata,1830000,8472,787,20-Mar-14,Condominium,99 Yrs From 09/12/2008,15/8/2012,Resale,Private,16,46,465517,East Region,Bedok
OPTIMA @ TANAH MERAH,86 Tanah Merah Kechil Avenue  #09-16 ,1,80,Strata,1030000,12875,1196,29-Aug-14,Condominium,99 Yrs From 09/12/2008,2012,Resale,Private,16,46,465517,East Region,Bedok
OPTIMA @ TANAH MERAH,88 Tanah Merah Kechil Avenue  #12-21 ,1,116,Strata,1525000,13147,1221,23-Dec-14,Condominium,99 Yrs From 09/12/2008,2012,Resale,HDB,16,46,465518,East Region,Bedok
OPTIMA @ TANAH MERAH,88 Tanah Merah Kechil Avenue  #08-23 ,1,121,Strata,1660000,13719,1275,29-Dec-14,Condominium,99 Yrs From 09/12/2008,2012,Resale,Private,16,46,465518,East Region,Bedok
BREEZE BY THE EAST,316 Upper East Coast Road  #05-04 ,1,190,Strata,2230000,11737,1090,26-Dec-14,Condominium,Freehold,2011,Resale,Private,16,46,465520,East Region,Bedok
CASA MERAH,52 Tanah Merah Kechil Avenue  #04-07 ,1,114,Strata,1470000,12895,1198,12-Mar-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465525,East Region,Bedok
CASA MERAH,52 Tanah Merah Kechil Avenue  #08-06 ,1,115,Strata,1430000,12435,1155,12-May-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465525,East Region,Bedok
CASA MERAH,52 Tanah Merah Kechil Avenue  #10-06 ,1,115,Strata,1465000,12739,1183,14-Aug-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465525,East Region,Bedok
CASA MERAH,52 Tanah Merah Kechil Avenue  #06-07 ,1,115,Strata,1370000,11913,1107,25-Aug-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465525,East Region,Bedok
CASA MERAH,54 Tanah Merah Kechil Avenue  #06-11 ,1,115,Strata,1400000,12174,1131,3-Jul-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465526,East Region,Bedok
CASA MERAH,54 Tanah Merah Kechil Avenue  #04-11 ,1,114,Strata,1280000,11228,1043,11-Sep-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465526,East Region,Bedok
CASA MERAH,56 Tanah Merah Kechil Avenue  #04-16 ,1,114,Strata,1300000,11404,1059,10-Nov-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465527,East Region,Bedok
CASA MERAH,56 Tanah Merah Kechil Avenue  #08-13 ,1,114,Strata,1360000,11930,1108,1-Dec-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465527,East Region,Bedok
CASA MERAH,56 Tanah Merah Kechil Avenue  #01-16 ,1,129,Strata,1470000,11395,1059,17-Dec-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465527,East Region,Bedok
CASA MERAH,60 Tanah Merah Kechil Avenue  #03-20 ,1,144,Strata,1660888,11534,1072,1-Dec-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465529,East Region,Bedok
CASA MERAH,62 Tanah Merah Kechil Avenue  #08-23 ,1,143,Strata,1690000,11818,1098,20-Feb-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465530,East Region,Bedok
CASA MERAH,62 Tanah Merah Kechil Avenue  #05-24 ,1,144,Strata,1690000,11736,1090,3-Sep-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465530,East Region,Bedok
CASA MERAH,62 Tanah Merah Kechil Avenue  #11-22 ,1,117,Strata,1530000,13077,1215,12-Dec-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465530,East Region,Bedok
CASA MERAH,64 Tanah Merah Kechil Avenue  #02-28 ,1,116,Strata,1280000,11034,1025,1-Dec-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465531,East Region,Bedok
CASA MERAH,70 Tanah Merah Kechil Avenue  #04-38 ,1,88,Strata,1180000,13409,1246,14-Jan-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,Private,16,46,465534,East Region,Bedok
CASA MERAH,74 Tanah Merah Kechil Avenue  #09-48 ,1,89,Strata,1180000,13258,1232,18-Aug-14,Apartment,99 Yrs From 11/07/2006,2009,Resale,HDB,16,46,465536,East Region,Bedok
EAST MEADOWS,30 Tanah Merah Kechil Road  #12-05 ,1,113,Strata,1200000,10619,987,23-Jan-14,Condominium,99 Yrs From 02/03/1998,2001,Resale,HDB,16,46,465558,East Region,Bedok
EAST MEADOWS,30 Tanah Merah Kechil Road  #07-07 ,1,111,Strata,1200000,10811,1004,25-Feb-14,Condominium,99 Yrs From 02/03/1998,2001,Resale,Private,16,46,465558,East Region,Bedok
EAST MEADOWS,30 Tanah Merah Kechil Road  #05-04 ,1,113,Strata,1150000,10177,945,21-Jul-14,Condominium,99 Yrs From 02/03/1998,2001,Resale,Private,16,46,465558,East Region,Bedok
EAST MEADOWS,30 Tanah Merah Kechil Road  #14-02 ,1,111,Strata,1180000,10631,988,8-Aug-14,Condominium,99 Yrs From 02/03/1998,2001,Resale,Private,16,46,465558,East Region,Bedok
EAST MEADOWS,30 Tanah Merah Kechil Road  #01-06 ,1,116,Strata,1180000,10172,945,23-Sep-14,Condominium,99 Yrs From 02/03/1998,2001,Resale,HDB,16,46,465558,East Region,Bedok
EAST MEADOWS,32 Tanah Merah Kechil Road  #01-23 ,1,116,Strata,1239000,10681,992,6-Feb-14,Condominium,99 Yrs From 02/03/1998,2002,Resale,HDB,16,46,465559,East Region,Bedok
EAST MEADOWS,32 Tanah Merah Kechil Road  #11-23 ,1,111,Strata,1140000,10270,954,31-Oct-14,Condominium,99 Yrs From 02/03/1998,2002,Resale,Private,16,46,465559,East Region,Bedok
EAST MEADOWS,34 Tanah Merah Kechil Road  #01-28 ,1,122,Strata,1180000,9672,899,2-Dec-14,Condominium,99 Yrs From 02/03/1998,2002,Resale,HDB,16,46,465560,East Region,Bedok
TANAH MERAH GREEN,26 Tanah Merah Kechil Avenue ,1,156,Land,1750000,11196,1040,7-May-14,Terrace House,99 Yrs From 17/03/1997,2000,Resale,Private,16,46,465587,East Region,Bedok
KEW RESIDENCIA,349 Kew Crescent ,1,199,Strata,1486000,7467,694,29-Aug-14,Terrace House,99 Yrs From 03/02/1994,1996,Resale,Private,16,46,465963,East Region,Bedok
KEW GATE,3M Limau Garden ,1,205,Strata,1350000,6585,612,27-Jun-14,Terrace House,99 Yrs From 03/02/1994,1996,Resale,Private,16,46,466053,East Region,Bedok
KEW GREEN,229 Kew Crescent ,1,327,Strata,2600000,7951,739,24-Oct-14,Condominium,99 Yrs From 21/04/1994,1997,Resale,HDB,16,46,466110,East Region,Bedok
